directorId,directorName,movieId
78845,Arthur Lubin,33523
54967,Sam Weisman,11164
8630,Erich von Stroheim,42638
58220,Hugh Hudson,12701
524700,David Brooks,89691
1042716,Shunichiro Miki,21136
142857,Çağan Irmak,52147
131096,Dennis Dimster,31453
69946,Bud Yorkin,92299
172,Michael Winterbottom,333346
54901,André Singer,290802
56742,Bruno Corbucci,52914
10790,Sam Wood,200654
1654199,Nanfu Wang,376387
2388,Jonathan Frakes,15028
33026,Harold S. Bucquet,335498
31155,Fred Olen Ray,369057
16435,Julio Médem,1364
9780,Angela Bassett,319096
124830,Lisa Barros D'Sa,40850
99437,Franco Prosperi,32688
3045,P.J. Hogan,126797
12804,Peter Yates,12623
9661,Takeshi Nozue,647
58822,Danny Steinmann,9731
1037962,Leonel Vieira,119374
104414,Bob Nelson,347881
11523,Georges Méliès,104469
555644,Lou Kennedy,69056
545261,Cassandra Nicolaou,157909
48055,Paul Leni,76804
923620,Károly Makk,197239
1927,Blake Edwards,48609
2559,Henri-Georges Clouzot,827
1596334,Paul Chart,55902
16842,Stephen J. Anderson,1267
239075,Dylan Kidd,13441
35005,Jeremy Brock,11404
107721,Aleksandr Voytinskiy,148347
72913,Morten Arnfred,22137
86250,Frank Henenlotter,27813
30956,Jesús Franco,86508
46712,Douglas Sirk,38432
29924,John Shiban,9841
64195,Joseph Zito,44247
75699,Lisa Cholodenko,13819
130056,Anthony Kimmins,43354
29321,Terry O. Morse,38470
64114,Edward Dmytryk,63618
14566,Alexander Mackendrick,5506
148119,Phillip Borsos,281291
210161,Christopher Wilcha,123074
34580,Henri Verneuil,40180
4955,Dario Argento,44435
12453,Wong Kar-wai,844
103931,Phil Rosen,74911
1322339,Anggy Umbara,405040
1198894,Gerard Baldwin,52207
111343,Tova Magnusson,35304
1134196,Erwin van den Eshof,90231
16848,Rob Zombie,2662
133938,Giorgio Bianchi,74384
567374,Carl Tibbetts,374430
893462,Jerrold Tarog,359105
138776,Jesse Holland,207273
1083121,Aida Begić,126732
40199,Anthony Mann,61370
84515,Katherine Brooks,19344
1820245,Marcelo Estévez,458428
80678,Tim Hodge,273149
22020,Barbara Kopple,14695
53176,John Gatins,12920
33040,Nicolette Krebitz,371464
40940,Gerald Thomas,19307
17282,Takashi Miike,36242
1043435,Vulo Radev,109379
223965,Giulio Manfredonia,56339
115295,Park Chan-ok,36329
84110,Sam Dunn,16919
107395,Nick Willing,30923
1053020,Sterling Van Wagenen,32523
30458,Henry Bean,15661
18907,Richard Quine,49844
8246,Barry Levinson,363992
1169948,W.W. Young,87300
30678,Al Adamson,29416
134223,Marcello Cesena,24169
18854,Martin Ritt,115332
1603873,Ceyda Torun,392011
1126168,Michael Oswald,336544
67164,Francesco Bruni,78854
1001949,Allen Kellogg,83473
1673599,Tharun Bhascker Dhaassyam,393841
571505,Hajime Sato,74241
17784,John Irvin,18420
12011,William Castle,29396
204484,Ken Burns,67079
31008,Salvatore Mereu,128508
6737,Jay Roach,347123
8823,Raoul Walsh,55236
54025,Karyn Kusama,297160
17309,Greg Beeman,28601
35453,Pierre Morel,266396
172,Michael Winterbottom,48260
99496,Raymond De Felitta,105790
8500,John Ford,43875
118369,Ernesto Díaz Espinoza,87436
72191,Pupi Avati,64948
5281,Spike Lee,127509
86004,Joseph H. Lewis,23338
19606,Jean Negulesco,35006
26760,Tsui Hark,70916
175676,Patrick Kelly,92802
22558,Nils Gaup,200383
32175,William Witney,415072
20718,Claude Berri,53179
58573,Nicole Kassell,45156
26134,Roy Ward Baker,58293
130051,Craig Moss,94380
81298,Jon Macy,16923
89793,William C. Thomas,23126
198148,Bruce Leddy,39001
76381,David Butler,17818
5369,George C. Wolfe,133382
6593,John Huston,11605
17087,Michael Moore,421851
1331776,Michael Jones,277416
32765,Tony Richardson,38729
40402,Buzz Kulik,144498
88039,Steven R. Monroe,24090
15557,Bill Condon,1125
1311493,Jane Preston,343981
88552,Jeremiah Kipp,21910
1531885,Jason M. Fitzpatrick,252147
14566,Alexander Mackendrick,48954
108,Peter Jackson,10779
97618,David DeCoteau,27390
11523,Georges Méliès,104477
100036,D.W. Griffith,36874
183724,Chris Dowling,44647
72191,Pupi Avati,57447
14566,Alexander Mackendrick,38340
69488,Nanni Moretti,315872
61244,Robert Vince,142308
74626,Dan Reed,293126
23442,Vladimir Menshov,21028
1056170,Jamie Bradshaw,112090
110701,K. V. Anand,449742
625337,Tatyana Lukashevich,83435
235677,Nikolai Stambula,62643
88782,Konstantin Lopushanskiy,22114
1219158,Scott Smith,330161
37360,Henry Hathaway,53657
32375,Mario Monicelli,216736
119417,Gavin Wiesen,352501
139825,Oren Jacoby,15033
75544,Jeremy Sims,337958
9054,Mervyn LeRoy,22387
98199,Jerry Schatzberg,47906
2303,Wim Wenders,46625
5656,Noah Baumbach,53765
146681,Ryan Craig,39477
133518,Masahiro Shinoda,46916
6159,Ron Howard,11499
131680,Chris Terrio,29080
81718,Mamoru Hosoda,28874
54507,Jon M. Chu,72559
552212,Julian Schlossberg,206822
41159,Ferdinando Baldi,30648
1020081,James Ridgeway,138022
92784,Barry Jenkins,376867
124996,Kazuo Ikehiro,40741
3857,Allan Edwall,125926
500061,Matt Osterman,70636
71797,Alex Gibney,216755
14692,Nick Castle,50220
716,Emile Ardolino,17912
49450,Sergio Corbucci,81666
15389,Louis Malle,177335
525,Christopher Nolan,27205
18669,J. Lee Thompson,43112
46712,Douglas Sirk,81030
1171039,Valentin Vaala,293085
134026,Huang Jianxin,59146
22558,Nils Gaup,71805
78053,Edwin L. Marin,73983
229111,Tanuja Chandra,59372
98940,Catherine Cyran,20036
1355117,Ivo Barnabò Micheli,411282
77042,Michael Simon,14541
12987,David Zucker,8764
2490,Alexander Korda,43122
33954,Spencer Gordon Bennet,126712
9168,Alan Parker,10467
14614,Joseph Vilsmaier,890
12011,William Castle,46196
3950,Len Wiseman,64635
76021,Griff Furst,63749
18323,Marc Lawrence,2642
9577,George Roy Hill,19740
30099,Charles Barton,3073
587603,Keisuke Kinoshita,218221
1077363,Peter Rinaldi,270372
1462,Tim Blake Nelson,12834
1501786,Carlo Lavagna,356757
227939,Francesco Munzi,58531
85637,Béla Tarr,128044
98132,Jim Wynorski,86254
98839,Aleksandr Rou,20891
77734,Bruno Solo,18825
1605315,James Keane,46758
17554,Dusan Makavejev,42048
94180,Charles Reisner,26182
73875,Toa Fraser,283322
1150692,Rickard Petrelius,231811
64149,Peter Hastings,18357
575724,André van Duren,75578
24886,Frédéric Forestier,2395
240033,Jean-Pierre Denis,62124
1077478,Chris Corey,76199
57758,Torsten Künstler,6183
29123,Paul Wegener,28627
1293991,Ariel Gardner,254251
16556,Jack Starrett,199715
11435,Howard Hawks,109262
5281,Spike Lee,48336
125099,Law Chi-Leung,129850
1066863,Rubén Galindo,317168
1118953,Santiago A. Zannou,143344
73748,Marco Bechis,41115
228856,Kevin Brownlow,128733
3974,Miloš Forman,46982
107395,Nick Willing,114796
1074465,Jeffrey Kimball,121446
2171,Griffin Dunne,206412
5446,David Hand,67626
229002,Jeff Renfroe,278837
37872,Eleanor Coppola,375867
143353,Marcel L'Herbier,66148
11593,Rudolph Maté,102078
84034,Clarence Brown,212899
78118,Vadim Perelman,13079
1103619,Brad Besser,315882
77104,Charles Sturridge,25832
238192,Garin Nugroho,63923
1357434,Tony Elliott,410199
261635,Vijja Kojew,18486
80172,Marty Callner,70086
98385,Chuck Vincent,36808
27571,David Slade,4513
1416342,Sheila Canavan,319966
1289202,Noriko Takao,184608
1223,Joel Coen,378
7396,Peter Farrelly,9889
51483,Julien Seri,6935
121971,Riri Riza,39061
1032,Martin Scorsese,10436
11091,Brett Ratner,9533
48548,Lee Stanley,35569
55692,Arnold Laven,64963
54733,Greg Mottola,8363
10076,Lewis Gilbert,85763
67795,Steven Shainberg,345925
13848,Charlie Chaplin,30982
133660,Noboru Tanaka,64649
107721,Aleksandr Voytinskiy,57809
939128,Kim Tae-yong,91073
82800,Norman Taurog,53619
94917,Mitchell Altieri,26233
16411,"Arthur Rankin, Jr.",50934
108012,Hiroshi Inagaki,20528
177891,John Parker,79363
1438272,Jason Aron,330127
52968,Russell Mulcahy,8010
131948,Tim Hetherington,39312
26775,Liu Chia-Liang,64994
21377,Peter Medak,10216
1112910,Greg Griffin,140541
27866,Fons Rademakers,2753
1296420,Natalya Meshchaninova,257059
40199,Anthony Mann,18281
23683,Tony Cervone,72972
20412,Michael Anderson,127808
83313,Melanie Mayron,51481
6778,John Guillermin,4192
1250945,Özcan Deniz,141901
82949,Koreyoshi Kurahara,17895
109744,Ryan Polito,399938
916958,Liza Johnson,209271
48805,Alan Ormsby,39844
45730,Ramin Bahrani,121789
28236,Daniel Haller,90086
15663,Joseph Sargent,50299
63937,Albert Pyun,41628
114004,Noah Buschel,211029
543568,Kim Jee-woon,52663
45982,Alberto Sordi,146132
107331,John Llewellyn Moxey,30933
58075,Bill L. Norton,41025
1284136,Zac Blair,248781
21863,Sebastian Junger,453008
109155,Ludovic Houplain,32389
46680,Florian Gallenberger,5937
51677,Gordon Douglas,56533
69982,Jeff Bleckner,308715
8965,Roland Joffé,11416
57609,Yuen Wah,172972
1148665,Stephen Metcalfe,32067
86051,Joshua Logan,24010
100793,Reginald Le Borg,84710
119819,Anurag Basu,37737
1261117,Adam Smith,47084
80387,Priyadarshan,19637
10930,Irvin Kershner,92269
40863,Joe Swanberg,44434
1131832,Ermek Tursunov,103539
23217,Aubrey Powell,38877
67924,Steno,45099
116805,Paul Feig,15397
95040,Pietro Germi,242240
10781,Michael Apted,120683
260981,Paul Leder,167556
144485,Lee Kwong-Yiu,334930
66222,James Fargo,257044
930333,Anne K. Black,347096
1174031,George T. Miller,117773
1186858,Grand Corps Malade,434616
15705,Joseph Pevney,65014
1035,Paul Schrader,12700
10943,Francis Lawrence,55787
72205,Shari Springer Berman,12435
57607,Stephen Chow,9470
9915,Guy Hamilton,658
12150,Maximilian Schell,42460
239168,Santiago Carlos Oves,35005
19921,Wolfgang Büld,1915
588736,Matt Wolf,174309
15389,Louis Malle,60234
5029,Robert Siodmak,20362
163998,Carol Morley,83540
2490,Alexander Korda,50031
257772,João César Monteiro,154188
236555,Fredric Hobbs,84108
48995,Christian-Jaque,56544
118177,Bernard Werber,37633
31775,Joe D'Amato,28682
90277,Luke Ricci,23532
30252,Albert Lewin,38688
67750,Liliana Cavani,26648
6818,Werner Herzog,44027
16137,Kenji Kamiyama,18874
7501,Ronald Neame,40160
587567,Anthony Pierce,155706
27236,Gregg Champion,58591
6817,Agnès Varda,36140
1119418,Hugo Gélin,143567
25210,Jeremy Leven,199341
1044807,Edgard Navarro,108712
83413,Norman Tokar,25445
5953,Spike Jonze,37058
939320,Michael Kreihsl,427043
85006,Kang Woo-Suk,32157
127920,Maria Peters,59424
134878,Kim Bass,47467
12453,Wong Kar-wai,38189
228286,Duncan McLachlan,293412
1059129,Han Jae-rim,434724
10249,Volker Schlöndorff,85834
3359,Laurence Olivier,277396
1495665,Todd Williams,65873
1065737,Ron Morales,127495
80949,Aristomenis Tsirbas,16873
222298,Matti Kassila,55531
57982,Marco Petry,117467
99242,Lorene Machado,425841
1774356,Youri Tchao-Débats,446345
24939,George Seaton,2438
58614,SABU,105130
8858,Ivan Reitman,620
583988,Trent Harris,44131
117702,Joseph V. Mascelli,37464
5026,Akira Kurosawa,11645
885472,Douglas Blush,126143
37361,Anatole Litvak,17885
20739,Adam Shankman,10229
123543,Alan Metzger,162850
141713,Aleksandr Dovzhenko,268669
30870,Dave Payne,18616
1133902,Richard Goldgewicht,153153
14875,Robert Rossen,37373
78021,Lloyd Kaufman,93215
16745,Melville Shavelson,38151
57895,Robert Harmon,30347
61175,John Whitesell,38322
1421603,Ben Patterson,322746
232235,Thomas Michael Donnelly,21332
4387,François Ozon,1958
122583,Bryan Gordon,16270
1827779,Shannon Hartman,27866
18669,J. Lee Thompson,16284
1018097,Phillip Andrew Morton,276898
55299,Mark Herman,38294
4109,Michael Curtiz,156317
103511,José Luis Garci,81346
58324,Jean-François Richet,342878
41550,Andrew Bergman,12518
87356,Abbas Alibhai Burmawalla,22316
33513,Clive Donner,66592
93595,Ulrik Imtiaz Rolfsen,16686
563882,Craig Clyde,80544
13776,John Frankenheimer,64079
4065,Fred Zinnemann,89571
11181,Kenneth Branagh,19103
488,Steven Spielberg,594
1788,Nicholas Meyer,41968
74091,Makoto Shinkai,37910
12300,Fred M. Wilcox,43439
26760,Tsui Hark,39915
34751,Ray Enright,184129
73588,Marc Schölermann,12192
6448,Arthur Penn,70971
95723,Richard Wallace,111570
1320870,Thomas Cailley,270343
13776,John Frankenheimer,31018
103931,Phil Rosen,183171
147901,Wes Orshoski,53344
1657006,Dan Rickard,340213
21598,Ralph Thomas,68337
87772,Rajkumar Santoshi,24827
1143477,Andaleeb Sultanpuri,161227
235933,Joseph P. Mawra,30810
4818,Roberto Benigni,12776
1014914,Eros Puglielli,89587
134156,Sam Miller,136835
57895,Robert Harmon,31046
13848,Charlie Chaplin,47650
103344,Harold Young,15947
18250,Jon Avnet,3489
1470847,Karl Degl,341962
10757,Jane Campion,36758
1083454,Brian Mills,68352
97015,John Rawlins,27117
223277,Kate Davis,39398
26875,Hideo Nakata,12205
1314887,George Hadden,267336
6521,Alberto Rodríguez,98582
9740,René Clément,91571
1681622,Richard Mans,165181
17510,Ol Parker,1544
4951,Robert Dalva,24883
109439,Kieran Darcy-Smith,333386
55692,Arnold Laven,37238
1772093,Ricardo Herrera,445727
61549,Tripp Reed,63706
99526,Bruno Vailati,396269
582132,Hee-chang Son,77504
265460,Oskar Jónasson,18265
555506,Brett Ingram,448538
16767,Aki Kaurismäki,1379
1193462,Bertrand Avril,209921
1032028,Francine Parker,102812
66046,Lars Becker,10565
1895,Carl Reiner,11591
94229,Glenn Gaylord,159701
147301,Elizabeth Canner,53104
37360,Henry Hathaway,164504
141962,David Bruckner,84348
34751,Ray Enright,18562
110519,Yoshishige Yoshida,105833
15663,Joseph Sargent,281215
6349,Alan J. Pakula,42201
544583,Charles Matton,66082
554890,Eddie Schmidt,416988
139433,Jon Moritsugu,183386
107669,Eldar Ryazanov,57778
8965,Roland Joffé,27461
80999,Fyodor Bondarchuk,16911
72024,Malcolm D. Lee,12277
17282,Takashi Miike,28796
14999,George A. Romero,29425
66166,Kim Rossi Stuart,30535
122186,Daisuke Nishio,28609
2662,Frank Capra,159849
76910,Christophe Honoré,31208
7288,Stéphane Brizé,329712
1437179,Obin Olson,383538
7395,Bobby Farrelly,48988
81675,Krishna D.K.,191562
24508,Rodney McDonald,2397
30956,Jesús Franco,5620
1206151,Shawn Sourgose,220820
55710,Adam McKay,12133
544818,Michael Rubbo,32038
193503,John Lawrence,87719
18184,Xavier Gens,87436
228086,Marek Koterski,20719
68929,Laurie Anderson,117680
67451,Delbert Mann,207681
78136,Daniel Farrands,222724
1077537,Franck Gastambide,277839
1311866,Yevgeni Pashkevich,136742
1024298,Chris Nash,193726
84675,Alejandro Fadel,126883
70287,Will Finn,13700
139280,Jay Chapman,173189
67714,Ramzy Bedia,13741
19093,George Marshall,94176
235417,Karen Shakhnazarov,65110
56207,Philippe Garrel,65885
7908,Frank Oz,11359
1027729,German Kral,358505
107301,Nico Mastorakis,92496
21373,John Alan Simon,139406
103589,Arthur Crabtree,81678
44931,Chuck Workman,51679
67896,Doug McHenry,16096
74659,Gregory La Cava,107876
41040,Tony Gatlif,47108
47846,Ernest Day,226968
1045486,Jean Painlevé,162686
1136980,Arthur H. Leonard,275932
1086288,Mrinal Sen,210923
37161,Cynthia Mort,360389
1451695,Charlie Fonville,323688
1058434,Donal MacIntyre,13137
32250,Sean Ellis,351339
183541,Neil Jones,338518
1383654,Harrison Atkins,352960
100793,Reginald Le Borg,175998
253065,Bill Krohn,75976
41887,Michael Polish,77910
69681,Philippe Labro,11512
103460,Arthur C. Pierce,42727
13802,Dudley Nichols,73430
1190670,Val Lik,207731
106347,Khwaja Sarfraz,30460
1245632,Catherine Tatge,97414
29274,Leo White,53421
51932,Neill Fearnley,323384
114337,George Fitzmaurice,52358
582527,Eric England,204349
34740,Edmund Goulding,102144
1285121,Jakov Sedlar,249882
90657,David Mallet,24272
355686,Matthew Kohnen,33789
58384,Anthony Waller,26722
545240,Wayne Coe,66706
1053404,Marko Mäkilaakso,77068
121781,Risto Jarva,290274
893,Tony Scott,14249
72681,Mårten Knutsson,11925
12329,Vittorio De Sica,166888
1081141,Archibald Flancranstin,46548
31497,John Cromwell,27544
1480623,Joshua Tunick,345916
12259,Vittorio Gassman,325645
56342,Shinichiro Watanabe,18837
22151,Malcolm Mowbray,120328
4575,Marc Evans,20357
13563,Norman Jewison,24735
4610,John Landis,306
18254,Simon Wincer,27281
76325,Daniel Alfredson,196027
1035696,Matthiew Klinck,13119
4109,Michael Curtiz,3087
1106029,Elie Wajeman,329682
105294,George Mendeluk,403390
81020,Benjamin Ross,53033
1486533,Basil Khalil,348396
25826,Mario Bava,5483
139107,Dan Wolman,168538
9612,Ed Solomon,21052
73143,Kazuyoshi Okuyama,124484
1297488,Allan Ungar,356334
129937,Hélène Cattet,208284
923,Dean Stockwell,70011
1040919,Eddy Matalon,100063
105153,Vicente Aranda,48336
89166,Noriaki Yuasa,52728
69646,Ulf Malmros,163590
2945,Stephen Gaghan,231
229351,Yury Bykov,59426
1001384,Onur Tukel,408272
18635,Ted Post,42205
110348,William Heise,159898
1289879,Julia Kuperberg,326591
67604,Ted Berman,10957
214680,Tom Morris,119457
87412,Eitan Arrusi,21343
16808,Matthias Schweighöfer,160085
1302040,Snježana Tribuson,379275
55499,Scott Derrickson,184346
8823,Raoul Walsh,33709
57314,Wolfgang Reitherman,10112
10601,Joseph L. Mankiewicz,28433
77362,Sheldon Wilson,361042
115174,Daniel Ribeiro,72660
8259,Emilio Fernández,43459
114763,Gérald Hustache-Mathieu,53776
212240,Tom Harper,288158
9054,Mervyn LeRoy,26714
156155,Tom Lowe,112162
94880,Irving Reis,98262
70602,Jörg Buttgereit,252596
77306,Hunter Weeks,49445
1286323,Michael Meyer,29063
125796,Rauni Mollberg,328631
120837,Ron Satlof,96906
110054,Fredrik Edfeldt,33091
150748,Jerry P. Jacobs,36294
4955,Dario Argento,29702
544134,Sylvia Soska,226140
76418,Stuart Gillard,21481
112994,Rudolf Ising,161880
27436,Costa-Gavras,9770
16672,Ate de Jong,258947
98094,Brett Piper,31647
34849,Ted Demme,10872
54451,Brian G. Hutton,11046
253696,Len Talan,72984
1168191,Huseyin Karabey,54900
998614,Viking Eggeling,93521
59879,David Trueba,63612
1073786,Eagle Pennell,130402
53767,Roger Vadim,85620
1314043,Joshua Rofe,283302
48440,Nils Tavernier,117520
2333,Harun Farocki,157676
105643,Jay Oliva,366924
67941,Hatsuki Tsuji,11052
40575,Michael W. Watkins,44946
53525,Mark Palansky,7985
143593,Xavier Dolan,51241
480666,Katarzyna Roslaniec,61580
1184486,Mathew Kaufman,17073
78297,Phil Vischer,268893
8635,Buster Keaton,32318
113411,Simon Staho,34902
82389,Norman Z. McLeod,80771
1174031,George T. Miller,34636
58269,Jesper Møller,9642
159778,Robert Cuffley,13412
1724,Roger Spottiswoode,11856
85436,Cheri Pugh,19999
112163,Wen Bin Huang,334132
1271448,Joseph Pelling,255384
19304,John Schlesinger,32513
198201,Larry Stewart,63360
570328,Zep,61672
59291,Alexandre Aja,13515
237285,Leonid Kvinikhidze,63452
71527,Marco Schnabel,12177
56396,Per Berglund,34527
97864,Richard Gabai,30028
50757,Marcus Adams,27259
92851,Ken Wiederhorn,79649
87216,Gabriel Range,45780
73460,Saul Dibb,12783
1037760,Paul Hyett,301846
18738,George Stevens,90980
8500,John Ford,40630
1120754,Max Skladanowsky,144421
240071,Louis Saïa,42832
147434,Paul Joyce,101803
567120,Davy Rothbart,173465
27014,Jan Troell,96337
146745,Joe Maggio,228890
101930,Alex Chandon,19444
148085,Saverio Costanzo,53399
1169988,Silver Tree,180688
20833,Jace Alexander,198200
562365,Gustavo Taretto,76696
1174510,Francesco Bertolini,70512
99501,Phillip Guzman,406107
550519,Nikolai Rasheyev ,68192
1098435,Roy Goddard,134168
133259,Arthur Hiller,77074
56141,Irvin S. Yeaworth Jr.,55663
130663,Hervé Mimran,141581
85387,Vikram Bhatt,19951
999882,Nirpal Bhogal,400329
16002,Gene Nelson,7506
63943,Rowdy Herrington,10135
22215,Michael Showalter,320588
33781,Gilles Grangier,70449
84982,Rob Spera,18011
183760,Harry Thomason,26254
8500,John Ford,37853
71781,Ben Wright,69054
73256,David Miller,12617
1105824,Paiman Kalayeh,136558
99096,Brandon Slagle,263416
1500722,Jacob Bernstein,356325
1669093,Cal Saville,412309
583558,Rémi Mauger,78282
587097,Rogelio A. González,370741
120653,Valentino Picone,53957
1153097,Maja Classen,158959
11523,Georges Méliès,44324
33156,James Merendino,194188
1086407,Toomas Hussar,128135
20921,Monte Hellman,69903
1142171,Sebastián Lelio,91552
14643,William A. Wellman,28966
41111,Piotr Wereśniak,74922
29494,Nicolas Gessner,118150
206296,Jim Loach,70925
55251,Asif Kapadia,331781
935745,Ken Mills,86455
85309,Kihachi Okamoto,39029
1396430,Matt Sobel,309024
77104,Charles Sturridge,46021
15378,Carol Reed,87349
66969,Wojciech Smarzowski,251584
1583529,Steven Gomez,384798
17784,John Irvin,24634
1132460,Michael Pitiot,395985
172,Michael Winterbottom,44853
19271,Anthony Russo,100402
6778,John Guillermin,5919
19142,Kenneth Johnson,8854
10367,John Waters,11855
1199012,Vaclav Dejcmar,99279
141197,Michael Bafaro,48843
971918,Tyler Oliver,27588
70278,Ken Sanzel,360387
1140593,Harold M. Shaw,105352
18854,Martin Ritt,30702
1081524,Frans Zwartjes,152943
125544,Tim Fywell,63517
2042,Stephen Hopkins,6
24657,Franco Zeffirelli,30547
66800,Morgan J. Freeman,125052
138076,Ray Dennis Steckler,31383
12698,Bob Clark,19698
2000,Lewis Milestone,11085
1138999,Marcello Andrei,141262
16830,Boaz Davidson,50767
226360,Maria Lindberg,57500
1008366,David Foenkinos,81342
80523,Ron Oliver,30351
5058,Roger Christian,2442
222506,Lieven Debrauwer,25110
113907,Ian Sharp,128714
76813,Ram Gopal Varma,107937
1149008,Nadir Moknèche,167284
77919,Tim McCanlies,57210
2087,Richard Fleischer,12101
86688,Levan Gabriadze,248747
226920,Yôichi Sai,21966
58255,Alexandre de La Patellière,112198
78021,Lloyd Kaufman,27601
86293,Robert M. Young,81462
1456241,Alex Brewer,301608
110348,William Heise,127224
1201,Garry Marshall,38554
1161200,Gilles Peso,146490
93905,Allan Dwan,110603
1895,Carl Reiner,14671
40599,Robert Day,36460
91295,Michael Matheson,13976
84369,Eugene Jarecki,43942
58448,Penelope Spheeris,36724
32082,Andrzej Żuławski,315868
109690,Yukio Noda,62852
93725,Carlo Mazzacurati,24177
35256,Damiano Damiani,92853
164554,Jennifer Kent,242224
280,Terry Gilliam,11834
30614,Ryan Gosling,167810
14227,Jules Dassin,28297
97555,Roel Reiné,277154
5281,Spike Lee,24553
5501,Gary Fleder,4965
67753,Mark L. Lester,49172
13663,Robert Shaye,2267
591273,Krzysztof Zanussi,139467
25735,Christian Duguay,24331
1228262,Philip Martin,263946
5572,Joel Schumacher,1645
2801,Andrzej Wajda,94527
237682,Vernon Zimmerman,40034
1437179,Obin Olson,328820
83467,William A. Graham,252888
930293,Omung Kumar,284288
1323609,Liang Xuan,271706
1097133,Alex Schmidt,133396
932543,Ismaël Ferroukhi,85741
62410,Sammo Hung,41380
1562007,Will Allen,373472
1081118,Paolo Agazzi,107587
1220517,Tristram Shapeero,24784
5714,Carlos Saldanha,950
119368,Jennifer Westfeldt,80038
40940,Gerald Thomas,19725
1003927,Jon Kroll,112141
11159,Cheech Marin,31609
165787,Rich Moore,82690
15072,Gaylen Ross,54720
24481,René Féret,62116
7908,Frank Oz,11371
133471,Vilgot Sjöman,42695
3776,Jean-Luc Godard,112823
1032175,Seth Zvi Rosenfeld,102878
76981,Delmer Daves,43260
139098,Derek Cianfrance,46705
127531,Song Hae-sung,63963
1630542,Jonas Odenheimer,286367
28579,Leopold Grün,2692
19346,Niels Arden Oplev,16015
13859,Stuart Rosenberg,32081
11401,John Woo,12100
235925,Igor Zaytsev,41978
1353906,Thomas M. Gofton,287281
147001,Enzo D'Alò,24179
15915,Sergio Rubini,317965
38507,Francis Veber,21427
545393,Shinji Sômai,108634
257628,Kira Muratova,149946
110347,William K.L. Dickson ,126413
5125,Fatih Akin,31175
76927,Tommy Wirkola,406990
232746,Faith Granger,56296
123401,Michael Gordon,39779
102095,José Antonio de la Loma,299165
107730,Tran Anh Hung,382501
65678,John Lafia,11186
85717,David Gleeson,24048
1128089,Cary Loren,148778
1042524,Arild Andresen,107775
22467,Umberto Lenzi,182067
55811,Rafaele Ravinet-Virbel,8436
885470,Paul Mariano,403011
1081534,Juan Vautista,125619
22012,David Worth,10222
3026,Rob Reiner,8992
1397970,Gerard Barrett,340027
77723,Tony McNamara,14868
82724,Fernando González Molina,392207
1036084,Omid Nooshin,104329
84818,Jacques Besnard,19548
1768840,Kayvan Mashayekh,49070
1821621,Alexandre O. Philippe,75311
1145456,Ryan Trecartin,235201
57895,Robert Harmon,29979
137495,Shūji Terayama,49695
470009,Nick Gaitatjis,18618
97755,Charles Burnett,94725
1152,Oliver Stone,10155
1010308,Marita Giovanni,116904
584956,Janez Burger,89531
23799,Uwe Boll,12142
2690,Peter Weir,49009
228845,Dmitriy Astrakhan,83614
95510,Sujoy Ghosh,82825
74863,Lauren Montgomery,69735
40863,Joe Swanberg,397442
1042245,Lawrence D'Souza,107745
89685,Fletcher Markle,83664
1265055,Pedro Morelli,351065
929111,Michael Shumway,140491
1927,Blake Edwards,164
21520,Sam Wanamaker,224600
937484,Oh Seong-yun,89623
45791,Roy Andersson,195468
37362,Henry King,117959
144177,Mahmut Fazıl Coşkun,34420
1551346,Matthew Robinson,23082
587971,Jan Jakub Kolski,79782
589401,Dori Berinstein,80387
130816,Jesse Peretz,118452
12327,Joseph M. Newman,43022
85808,Scott Wheeler,20205
52193,R.J. Kizer,22572
10179,John Glen,709
323,Curtis Hanson,24249
59984,Marco Pontecorvo,333888
47399,Frank Tashlin,50356
15277,Jon Favreau,49849
3055,David Mackenzie,24461
1084403,Rein Raamat,221234
39996,Sidney Lumet,31924
82579,Kevin Tenney,24924
18323,Marc Lawrence,11172
793,Luis Buñuel,37628
142857,Çağan Irmak,27952
107818,Gabe Turner,422469
56929,William Morgan,56157
102429,Roger Corman,31655
133873,Aisling Walsh,49890
126180,David Alexanian,62241
11431,Ford Beebe,23331
46617,Ida Lupino,41462
18969,Doris Dörrie,11907
70278,Ken Sanzel,70190
1039158,Josh Aronson,62529
192852,Francis Lee,143750
170115,Michael Switzer,99312
536506,Lynn Novick,208988
21825,Nick Lyon,75735
40333,Satoshi Kon,33320
6648,Ingmar Bergman,51143
29646,Charles Jarrott,22522
132364,Ricardo de Montreuil,333384
1216741,Jan Eliasberg,66566
21678,Olivier Assayas,246860
77723,Tony McNamara,330112
131405,James W. Horne,34847
1187307,Ruth Michelly,32891
79726,John D. Hancock,96333
74863,Lauren Montgomery,17445
72891,Amando de Ossorio,77642
1317730,Daniel Scheinert,347031
70500,Tom Hooper,82695
23858,Harley Cokeliss,27342
182,Mat Whitecross,7872
13563,Norman Jewison,6463
1489750,Dani de la Torre,351145
59584,David Petrarca,200035
131450,Raymond McCarey,44775
1063342,Philippe Caza,116350
222770,Partho Ghosh,66292
39996,Sidney Lumet,45712
115598,Duilio Coletti,225184
34613,Philippe de Broca,103613
5844,Detlev Buck,115023
66222,James Fargo,10649
5657,Anjelica Huston,15506
56210,Pablo Trapero,79767
99436,Chang Cheh,156007
716,Emile Ardolino,73191
938085,Éric Hannezo,344120
